,team,conference,tempo_adj,off_eff_adj,def_eff_adj,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,EffHgt,C-Hgt,Bench,Continuity,Experience,3P%,FT%,3PA%,SOS
158,Maine,AE,0.44099378881987583,0.38043478260869557,0.4530831099195711,0.572289156626506,0.23809523809523803,0.1652892561983471,0.23529411764705888,0.44117647058823506,0.8444444444444443,0.6158192090395478,0.3546511627906978,0.45,0.4666666666666667,0.30555555555555564,0.7001338688085675,0.618131868131868,0.6766917293233083,0.5798319327731094,0.36936936936936937,0.15261813537675606
159,Manhattan,MAAC,0.5341614906832302,0.5630434782608698,0.7184986595174263,0.5180722891566267,0.3571428571428571,0.6115702479338844,0.3411764705882352,0.4485294117647056,0.3481481481481481,0.5932203389830508,0.26162790697674415,0.23333333333333334,0.18666666666666668,0.20987654320987653,0.4457831325301204,0.2335164835164835,0.5639097744360906,0.7605042016806722,0.6366366366366367,0.10312899106002554
160,Marist,MAAC,0.3229813664596275,0.3152173913043479,0.5013404825737267,0.4698795180722892,0.46825396825396803,0.5289256198347106,0.007843137254901933,0.1838235294117645,0.4370370370370369,0.2372881355932206,0.4738372093023257,0.31666666666666665,0.25333333333333335,0.5,0.6907630522088354,0.32417582417582413,0.3533834586466167,0.4957983193277311,0.5075075075075075,0.04661558109833974
161,Marquette,BE,0.5465838509316763,0.7630434782608695,0.23056300268096486,0.5963855421686746,0.07936507936507942,0.5082644628099174,0.15294117647058836,0.40441176470588225,0.8148148148148149,0.5423728813559323,0.38662790697674426,0.5833333333333334,0.49333333333333335,0.3703703703703705,0.8808567603748326,0.5714285714285714,0.43609022556390986,0.5588235294117649,0.7687687687687688,0.7768199233716475
162,Marshall,SB,0.6086956521739131,0.5152173913043481,0.5174262734584452,0.4698795180722892,0.31746031746031755,0.628099173553719,0.49411764705882333,0.36029411764705843,0.4666666666666668,0.46327683615819226,0.6976744186046511,0.4166666666666667,0.29333333333333333,0.33641975308641986,0.5046854082998662,0.6346153846153846,0.42105263157894735,0.42016806722689104,0.5675675675675675,0.23914431673052364
163,Maryland,B10,0.683229813664596,0.7717391304347825,0.11528150134048243,0.7048192771084336,0.15873015873015872,0.5454545454545453,0.41960784313725474,0.19117647058823506,0.7185185185185186,0.32768361581920913,0.26162790697674415,0.5666666666666667,0.45333333333333337,0.32716049382716056,0.3453815261044177,0.5906593406593406,0.7969924812030071,0.69327731092437,0.4444444444444444,0.7266922094508301
164,Maryland Eastern Shore,MEAC,0.4161490683229818,0.28695652173913033,0.828418230563003,0.21686746987951855,0.5714285714285713,0.3842975206611571,0.5254901960784313,0.8014705882352939,0.37037037037037046,0.7175141242937855,0.6889534883720931,0.3666666666666667,0.28,0.734567901234568,0.0,0.17307692307692304,0.3609022556390977,0.32352941176470607,0.49549549549549554,0.2790549169859515
165,Massachusetts,A10,0.7080745341614909,0.42826086956521725,0.5067024128686328,0.1807228915662651,0.2857142857142859,0.6818181818181815,0.4627450980392156,0.3970588235294117,0.5185185185185186,0.5423728813559323,0.5726744186046513,0.43333333333333335,0.4,0.5493827160493827,0.677376171352075,0.3598901098901099,0.09774436090225569,0.34453781512605053,0.34534534534534544,0.4061302681992337
166,McNeese,Slnd,0.4037267080745339,0.6891304347826088,0.3512064343163539,0.6746987951807228,0.2936507936507936,0.6983471074380166,0.5294117647058825,0.2279411764705883,0.8222222222222224,0.5593220338983051,0.42151162790697677,0.31666666666666665,0.3066666666666667,0.6265432098765433,0.5542168674698795,0.7582417582417581,0.6691729323308273,0.49159663865546266,0.48048048048048053,0.29853128991060024
167,Memphis,Amer,0.7453416149068319,0.6630434782608694,0.2761394101876675,0.6927710843373496,0.5317460317460317,0.7148760330578513,0.6745098039215685,0.30147058823529393,0.6370370370370371,0.6158192090395478,0.4854651162790699,0.45,0.4666666666666667,0.29938271604938277,0.14725568942436412,0.8571428571428571,0.8496240601503757,0.47058823529411775,0.3723723723723724,0.5702426564495531
168,Mercer,SC,0.7577639751552798,0.36086956521739144,0.5281501340482575,0.4156626506024099,0.32539682539682546,0.4545454545454545,0.29803921568627456,0.4705882352941173,0.4666666666666668,0.41242937853107353,0.4622093023255814,0.33333333333333337,0.25333333333333335,0.3981481481481482,0.24631860776439088,0.4258241758241758,0.3834586466165413,0.2647058823529411,0.5825825825825826,0.2978927203065134
169,Mercyhurst,NEC,0.3664596273291929,0.3500000000000003,0.780160857908847,0.39156626506024095,0.3095238095238094,0.18181818181818166,0.3411764705882352,0.7794117647058818,0.7259259259259261,0.6723163841807909,0.622093023255814,0.16666666666666669,0.10666666666666669,0.4660493827160494,0.0,0.20604395604395603,0.6766917293233083,0.9117647058823533,0.4714714714714714,0.08141762452107282
170,Merrimack,MAAC,0.3478260869565224,0.3760869565217393,0.3887399463806971,0.43975903614457845,0.10317460317460336,0.12396694214876025,0.08627450980392148,0.1838235294117645,0.9407407407407407,0.9717514124293785,0.3779069767441861,0.16666666666666669,0.08000000000000002,0.20061728395061734,0.5582329317269077,0.35439560439560436,0.47368421052631593,0.5588235294117649,0.6666666666666667,0.2053001277139208
171,Miami FL,ACC,0.5341614906832302,0.6717391304347828,0.7640750670241285,0.5903614457831323,0.2777777777777778,0.42975206611570227,0.16470588235294104,0.9558823529411762,0.3333333333333335,0.5310734463276836,0.34593023255813965,0.48333333333333334,0.4,0.7314814814814816,0.28112449799196787,0.6703296703296703,0.3458646616541352,0.7310924369747904,0.5345345345345345,0.6216475095785441
172,Miami OH,MAC,0.6273291925465845,0.5478260869565219,0.5227882037533513,0.8012048192771082,0.38888888888888873,0.40082644628099173,0.2313725490196079,0.5073529411764701,0.6370370370370371,0.42937853107344637,0.47674418604651164,0.5166666666666667,0.5466666666666666,0.6049382716049385,0.5167336010709505,0.3516483516483516,0.8646616541353387,0.5630252100840338,0.6996996996996998,0.19476372924648785
173,Michigan,B10,0.658385093167702,0.7260869565217394,0.16621983914209126,0.7469879518072289,0.5793650793650794,0.6363636363636364,0.5019607843137255,0.13970588235294112,0.40740740740740744,0.47457627118644075,0.3372093023255815,0.9833333333333334,0.84,0.4629629629629631,0.2918340026773762,0.6208791208791208,0.5037593984962405,0.5798319327731094,0.6546546546546548,0.8515325670498084
174,Michigan St.,B10,0.5527950310559007,0.7717391304347825,0.08310991957104541,0.5481927710843375,0.32539682539682546,0.7231404958677684,0.6117647058823528,0.125,0.4370370370370369,0.1807909604519775,0.47093023255813965,0.7333333333333334,0.6666666666666667,0.8271604938271606,0.6238286479250335,0.4423076923076923,0.3082706766917296,0.8025210084033612,0.36036036036036045,0.803639846743295
175,Middle Tennessee,CUSA,0.5838509316770191,0.576086956521739,0.46380697050938346,0.5240963855421685,0.32539682539682546,0.5330578512396694,0.39607843137254894,0.30147058823529393,0.41481481481481497,0.42937853107344637,0.40988372093023256,0.5166666666666667,0.44,0.5246913580246915,0.5622489959839357,0.6868131868131867,0.37593984962406024,0.3697478991596639,0.5645645645645645,0.4613665389527459
176,Milwaukee,Horz,0.6149068322981366,0.5347826086956522,0.48257372654155484,0.5602409638554215,0.5476190476190476,0.9090909090909088,0.6196078431372549,0.5220588235294117,0.577777777777778,0.29378531073446346,0.4505813953488372,0.4666666666666667,0.29333333333333333,0.5092592592592593,0.536813922356091,0.574175824175824,0.3909774436090223,0.3865546218487399,0.32432432432432434,0.2768199233716475
177,Minnesota,B10,0.23602484472049712,0.5978260869565217,0.38069705093833806,0.4698795180722892,0.32539682539682546,0.512396694214876,0.3647058823529412,0.4191176470588234,0.4296296296296298,0.5254237288135593,0.47093023255813965,0.6333333333333333,0.6000000000000001,0.40432098765432106,0.44979919678714864,0.8763736263736263,0.4135338345864663,0.3109243697478994,0.45945945945945943,0.7471264367816093
178,Mississippi,SEC,0.5714285714285712,0.7652173913043476,0.22252010723860582,0.5421686746987953,0.023809523809523836,0.31404958677685946,0.5254901960784313,0.4485294117647056,0.7407407407407407,0.5310734463276836,0.6569767441860466,0.33333333333333337,0.28,0.5030864197530864,0.5408299866131191,0.9532967032967032,0.5563909774436091,0.6218487394957983,0.5855855855855856,0.882183908045977
179,Mississippi St.,SEC,0.5776397515527947,0.7847826086956522,0.2975871313672922,0.5783132530120483,0.2063492063492064,0.6735537190082644,0.3686274509803922,0.5514705882352939,0.6296296296296298,0.4576271186440679,0.5377906976744187,0.5,0.48000000000000004,0.5462962962962963,0.5555555555555556,0.6236263736263735,0.3533834586466167,0.46218487394957997,0.6486486486486487,0.8502554278416348
180,Mississippi Valley St.,SWAC,0.3726708074534164,0.0,1.0,0.0,0.9365079365079366,0.2024793388429751,0.3176470588235294,0.9926470588235294,0.3407407407407408,0.9378531073446328,0.625,0.31666666666666665,0.28,0.7006172839506173,0.31860776439089694,0.28021978021978017,0.1578947368421053,0.3319327731092443,0.29729729729729737,0.26500638569604085
181,Missouri,SEC,0.5838509316770191,0.9282608695652173,0.3592493297587134,0.8493975903614461,0.2142857142857143,0.6570247933884298,0.9647058823529409,0.4632352941176472,0.7037037037037037,0.6101694915254239,0.5348837209302324,0.6833333333333333,0.56,0.734567901234568,0.37617135207496655,0.7335164835164835,0.774436090225564,0.5672268907563027,0.6246246246246248,0.7937420178799489
182,Missouri St.,MVC,0.31055900621118004,0.40000000000000013,0.5335120643431637,0.5301204819277108,0.6507936507936508,0.5909090909090909,0.4745098039215685,0.7573529411764706,0.6370370370370371,0.3954802259887005,0.627906976744186,0.03333333333333338,0.12,0.40123456790123463,0.0013386880856760376,0.32692307692307687,0.6992481203007519,0.26890756302521046,0.48948948948948945,0.4042145593869732
183,Monmouth,CAA,0.5093167701863353,0.46304347826086967,0.6675603217158179,0.30722891566265087,0.2936507936507936,0.49586776859504134,0.5686274509803921,0.4632352941176472,0.45185185185185195,0.7570621468926553,0.558139534883721,0.5833333333333334,0.5333333333333333,0.4166666666666668,0.5609103078982597,0.467032967032967,0.6390977443609023,0.6386554621848743,0.41741741741741745,0.3176883780332056
184,Montana,BSky,0.5093167701863353,0.6130434782608696,0.6139410187667562,0.8614457831325302,0.2936507936507936,0.19834710743801653,0.5490196078431373,0.5735294117647061,0.37037037037037046,0.42937853107344637,0.43604651162790703,0.16666666666666669,0.24000000000000002,0.47839506172839513,0.3453815261044177,0.7115384615384615,0.736842105263158,0.6554621848739495,0.48348348348348336,0.3068326947637292
185,Montana St.,BSky,0.43478260869565233,0.49347826086956537,0.5308310991957104,0.6445783132530121,0.2063492063492064,0.11983471074380159,0.3803921568627451,0.3235294117647056,0.3555555555555556,0.45197740112994356,0.43604651162790703,0.43333333333333335,0.33333333333333337,0.8240740740740742,0.605087014725569,0.5824175824175823,0.5714285714285712,0.5672268907563027,0.6696696696696698,0.31513409961685823
186,Morehead St.,OVC,0.316770186335404,0.326086956521739,0.6675603217158179,0.2289156626506026,0.46825396825396803,0.5537190082644626,0.603921568627451,0.4338235294117645,0.288888888888889,0.22598870056497167,0.5174418604651163,0.45,0.4666666666666667,0.771604938271605,0.22623828647925032,0.44505494505494503,0.33834586466165417,0.35294117647058876,0.40240240240240244,0.15357598978288634
187,Morgan St.,MEAC,0.7204968944099379,0.4130434782608694,0.7908847184986594,0.4156626506024099,0.4285714285714285,0.6735537190082644,0.5294117647058825,0.5882352941176467,0.4814814814814814,0.8757062146892656,0.6453488372093024,0.45,0.41333333333333333,0.5833333333333335,0.8688085676037484,0.3846153846153845,0.3684210526315792,0.5672268907563027,0.03003003003003002,0.09355044699872284
188,Mount St. Mary's,MAAC,0.5341614906832302,0.38043478260869557,0.5174262734584452,0.536144578313253,0.7301587301587301,0.5495867768595041,0.34509803921568616,0.2647058823529411,0.40000000000000013,0.38983050847457634,0.2819767441860466,0.43333333333333335,0.3066666666666667,0.4351851851851852,0.4618473895582329,0.3873626373626373,0.6165413533834587,0.5882352941176472,0.6096096096096097,0.14591315453384418
189,Murray St.,MVC,0.3726708074534164,0.5173913043478262,0.455764075067024,0.43975903614457845,0.3571428571428571,0.4669421487603306,0.7450980392156863,0.5,0.5037037037037038,0.28248587570621475,0.5406976744186047,0.26666666666666666,0.13333333333333336,0.24691358024691362,0.5502008032128515,0.7857142857142856,0.5263157894736845,0.554621848739496,0.5825825825825826,0.4230523627075351
190,N.C. State,ACC,0.3975155279503104,0.5434782608695652,0.4369973190348526,0.3734939759036142,0.1507936507936508,0.4545454545454545,0.39607843137254894,0.4852941176470589,0.6000000000000001,0.6271186440677967,0.4447674418604653,0.4166666666666667,0.4666666666666667,0.5987654320987656,0.5528781793842035,0.6758241758241758,0.4135338345864663,0.5714285714285712,0.4654654654654655,0.5992975734355045
191,NJIT,AE,0.47204968944099424,0.23043478260869565,0.6970509383378016,0.19277108433734913,0.4365079365079364,0.40909090909090906,0.20392156862745092,0.4117647058823528,0.24444444444444446,0.5875706214689267,0.6308139534883721,0.26666666666666666,0.18666666666666668,0.5030864197530864,0.4431057563587684,0.17857142857142855,0.2857142857142856,0.5882352941176472,0.5135135135135134,0.1682630906768838
192,Navy,PL,0.5031055900621126,0.42826086956521725,0.6407506702412871,0.35542168674698793,0.2857142857142859,0.5578512396694214,0.45490196078431366,0.5955882352941178,0.5407407407407407,0.32768361581920913,0.4912790697674418,0.13333333333333336,0.3466666666666667,0.29938271604938277,0.820615796519411,0.33516483516483514,0.49624060150375904,0.5924369747899161,0.4924924924924925,0.12068965517241376
193,Nebraska,B10,0.5279503105590058,0.665217391304348,0.29222520107238603,0.572289156626506,0.2936507936507936,0.371900826446281,0.5411764705882351,0.47794117647058787,0.5259259259259261,0.4180790960451979,0.2936046511627907,0.6333333333333333,0.6000000000000001,0.580246913580247,0.48862115127175365,0.7664835164835164,0.43609022556390986,0.6638655462184873,0.5345345345345345,0.7662835249042146
194,Nebraska Omaha,Sum,0.5527950310559007,0.6173913043478263,0.6166219839142091,0.6867469879518073,0.25396825396825384,0.47107438016528913,0.556862745098039,0.6397058823529411,0.32592592592592595,0.22598870056497167,0.6046511627906979,0.45,0.28,0.5246913580246915,0.6171352074966533,0.49175824175824173,0.7518796992481205,0.6008403361344539,0.5375375375375375,0.29757343550447
195,Nevada,MWC,0.31055900621118004,0.656521739130435,0.41018766756032177,0.6987951807228918,0.23809523809523803,0.39669421487603296,0.5921568627450979,0.5073529411764701,0.6074074074074074,0.2881355932203391,0.6104651162790697,0.7,0.48000000000000004,0.6111111111111112,0.5796519410977242,0.8021978021978021,0.5563909774436091,0.47478991596638664,0.5045045045045045,0.5488505747126438
196,New Hampshire,AE,0.5279503105590058,0.24347826086956537,0.7479892761394105,0.3012048192771086,0.5158730158730159,0.39669421487603296,0.16470588235294104,0.7352941176470584,0.4740740740740741,0.576271186440678,0.4680232558139536,0.43333333333333335,0.4266666666666667,0.6327160493827162,0.11512717536813921,0.14010989010989008,0.37593984962406024,0.2647058823529411,0.6036036036036037,0.18454661558109833
197,New Mexico,MWC,0.8633540372670812,0.6500000000000001,0.20643431635388731,0.5240963855421685,0.24603174603174593,0.5661157024793387,0.6117647058823528,0.3529411764705883,0.7407407407407407,0.2372881355932206,0.5261627906976745,0.6833333333333333,0.48000000000000004,0.4074074074074075,0.6506024096385542,0.6813186813186812,0.5563909774436091,0.3949579831932777,0.34534534534534544,0.578544061302682
198,New Mexico St.,CUSA,0.3726708074534164,0.47173913043478266,0.36997319034852527,0.24698795180722932,0.24603174603174593,0.6074380165289256,0.48235294117647043,0.1838235294117645,0.3333333333333335,0.35593220338983045,0.6482558139534884,0.4666666666666667,0.45333333333333337,0.6080246913580247,0.4029451137884873,0.47252747252747246,0.3157894736842106,0.36554621848739544,0.48948948948948945,0.45210727969348663
199,New Orleans,Slnd,0.6397515527950306,0.3630434782608696,0.8069705093833779,0.2289156626506026,0.5000000000000001,0.5702479338842975,0.45882352941176463,0.7720588235294117,0.41481481481481497,0.7966101694915255,0.2819767441860466,0.30000000000000004,0.2666666666666667,0.8487654320987656,0.2570281124497992,0.16758241758241757,0.27819548872180455,0.3319327731092443,0.3003003003003003,0.407088122605364
200,Niagara,MAAC,0.3850931677018634,0.40217391304347827,0.7426273458445043,0.5963855421686746,0.4841269841269843,0.23966942148760328,0.32156862745098036,0.6323529411764706,0.4666666666666668,0.3333333333333335,0.37500000000000006,0.2833333333333333,0.3866666666666667,0.7777777777777779,0.0,0.34340659340659335,0.6165413533834587,0.6302521008403361,0.6636636636636637,0.11877394636015326
201,Nicholls,Slnd,0.5776397515527947,0.4999999999999998,0.5067024128686328,0.3614457831325302,0.2222222222222222,0.5289256198347106,0.4274509803921569,0.2720588235294117,0.45925925925925926,0.5706214689265536,0.5523255813953487,0.30000000000000004,0.21333333333333337,0.7530864197530867,0.7590361445783133,0.5412087912087912,0.6240601503759398,0.403361344537815,0.48348348348348336,0.3176883780332056
202,Norfolk St.,MEAC,0.46583850931676984,0.5326086956521741,0.5683646112600536,0.6204819277108435,0.46031746031746035,0.6198347107438015,0.6588235294117646,0.3897058823529411,0.6000000000000001,0.7005649717514122,0.5232558139534884,0.5666666666666667,0.5466666666666666,0.6388888888888888,0.5970548862115127,0.5879120879120878,0.3458646616541352,0.6848739495798322,0.21021021021021014,0.14687100893997443
203,North Alabama,ASun,0.47826086956521774,0.6369565217391309,0.5227882037533513,0.5783132530120483,0.0,0.6487603305785122,0.3372549019607842,0.4485294117647056,0.4666666666666668,0.42937853107344637,0.31104651162790703,0.31666666666666665,0.29333333333333333,0.13580246913580246,0.4096385542168675,0.5137362637362637,0.6090225563909772,0.46218487394957997,0.4234234234234233,0.20019157088122608
204,North Carolina,ACC,0.7204968944099379,0.7891304347826089,0.3163538873994636,0.7289156626506026,0.2063492063492064,0.47107438016528913,0.49411764705882333,0.38235294117647056,0.3481481481481481,0.322033898305085,0.38081395348837216,0.4166666666666667,0.37333333333333335,0.49074074074074076,0.6345381526104418,0.6208791208791208,0.6466165413533833,0.6176470588235299,0.48948948948948945,0.766602809706258
205,North Carolina A&T,CAA,0.6335403726708071,0.3108695652173916,0.6916890080428955,0.22289156626506035,0.23015873015873012,0.3801652892561983,0.3529411764705881,0.5220588235294117,0.3555555555555556,0.5649717514124293,0.38081395348837216,0.30000000000000004,0.48000000000000004,0.40432098765432106,0.6586345381526105,0.27197802197802196,0.24812030075187952,0.40756302521008436,0.45945945945945943,0.27873563218390807
206,North Carolina Central,MEAC,0.49689440993788825,0.4369565217391307,0.7935656836461127,0.4819277108433737,0.5317460317460317,0.6942148760330579,0.6901960784313723,0.7647058823529407,0.7777777777777777,0.9830508474576272,0.7296511627906976,0.25,0.28,0.5925925925925926,0.5970548862115127,0.4038461538461538,0.5263157894736845,0.46638655462184886,0.3993993993993994,0.15676883780332057
207,North Dakota,Sum,0.6335403726708071,0.5434782608695652,0.7587131367292224,0.4578313253012052,0.32539682539682546,0.6570247933884298,0.44705882352941173,0.8897058823529407,0.3333333333333335,0.41242937853107353,0.4680232558139536,0.4,0.29333333333333333,0.47839506172839513,0.5649263721552878,0.28846153846153844,0.43609022556390986,0.46638655462184886,0.5795795795795795,0.35759897828863346
208,North Dakota St.,Sum,0.3726708074534164,0.7130434782608697,0.6729222520107236,0.9698795180722892,0.24603174603174593,0.34710743801652877,0.40784313725490207,0.5147058823529411,0.04444444444444451,0.42937853107344637,0.2965116279069769,0.43333333333333335,0.48000000000000004,0.44135802469135804,0.5582329317269077,0.4093406593406593,0.9849624060150375,0.8403361344537816,0.987987987987988,0.28001277139208175
209,North Florida,ASun,0.8322981366459627,0.5847826086956525,0.8016085790884722,0.668674698795181,0.19841269841269848,0.42148760330578516,0.10196078431372557,0.7132352941176472,0.3111111111111111,0.7231638418079098,0.4127906976744187,0.2166666666666667,0.14666666666666672,0.5555555555555556,0.6251673360107095,0.4203296703296703,0.6240601503759398,0.3739495798319332,1.0,0.3007662835249042
210,North Texas,Amer,0.09937888198757783,0.5804347826086957,0.28686327077747986,0.572289156626506,0.3571428571428571,0.6322314049586776,0.5647058823529412,0.17647058823529393,0.6666666666666667,0.35593220338983045,0.6569767441860466,0.5333333333333333,0.3466666666666667,0.5555555555555556,0.2329317269076305,0.7857142857142856,0.6766917293233083,0.7815126050420167,0.49849849849849837,0.4102809706257982
211,Northeastern,CAA,0.5279503105590058,0.4565217391304348,0.5308310991957104,0.5421686746987953,0.4841269841269843,0.56198347107438,0.22745098039215694,0.4338235294117645,0.5703703703703704,0.5649717514124293,0.3895348837209303,0.30000000000000004,0.2666666666666667,0.35493827160493835,0.5635876840696118,0.43681318681318676,0.5263157894736845,0.40756302521008436,0.4234234234234233,0.24808429118773948
212,Northern Arizona,BSky,0.49689440993788825,0.4695652173913045,0.6246648793565686,0.49397590361445776,0.23015873015873012,0.5661157024793387,0.29019607843137263,0.6544117647058822,0.31851851851851865,0.13559322033898313,0.5058139534883721,0.3666666666666667,0.28,0.4382716049382717,0.6666666666666666,0.6071428571428571,0.5864661654135337,0.3025210084033616,0.5255255255255256,0.2053001277139208
213,Northern Colorado,BSky,0.6149068322981366,0.639130434782609,0.5495978552278822,0.9156626506024095,0.25396825396825384,0.30578512396694213,0.4392156862745098,0.5661764705882355,0.37037037037037046,0.04519774011299438,0.5377906976744187,0.3666666666666667,0.3466666666666667,0.37345679012345684,0.6492637215528781,0.5851648351648351,0.736842105263158,0.5840336134453787,0.5225225225225225,0.24648786717752233
214,Northern Illinois,MAC,0.6211180124223601,0.2543478260869565,0.6675603217158179,0.30722891566265087,0.30158730158730174,0.0,0.3686274509803922,0.6470588235294117,0.45185185185185195,0.5254237288135593,0.7877906976744187,0.2,0.24000000000000002,0.5586419753086422,0.15662650602409636,0.31593406593406587,0.4511278195488724,0.4957983193277311,0.855855855855856,0.26404853128991057
215,Northern Iowa,MVC,0.3788819875776399,0.5913043478260869,0.4423592493297588,0.8072289156626504,0.2698412698412699,0.3223140495867768,0.5098039215686274,0.5220588235294117,0.5111111111111111,0.21468926553672318,0.3313953488372094,0.5166666666666667,0.45333333333333337,0.4876543209876543,0.6291834002677377,0.48351648351648346,0.7894736842105265,0.42016806722689104,0.4564564564564564,0.3793103448275862
216,Northern Kentucky,Horz,0.45341614906832284,0.4347826086956521,0.5576407506702412,0.463855421686747,0.38095238095238104,0.5454545454545453,0.3568627450980393,0.5955882352941178,0.6962962962962962,0.6271186440677967,0.3604651162790698,0.4,0.3066666666666667,0.3796296296296296,0.6934404283801874,0.5219780219780219,0.4511278195488724,0.34453781512605053,0.5885885885885886,0.28607918263090676
217,Northwestern,B10,0.3788819875776399,0.6804347826086958,0.2680965147453085,0.463855421686747,0.19047619047619058,0.5537190082644626,0.3568627450980393,0.40441176470588225,0.6888888888888889,0.4915254237288136,0.5726744186046513,0.6166666666666667,0.68,0.580246913580247,0.6867469879518072,0.6126373626373626,0.49624060150375904,0.6008403361344539,0.4054054054054055,0.774904214559387
218,Northwestern St.,Slnd,0.316770186335404,0.4347826086956521,0.544235924932976,0.3975903614457832,0.611111111111111,0.6322314049586776,0.3921568627450982,0.3970588235294117,0.5111111111111111,0.6327683615819211,0.47093023255813965,0.3666666666666667,0.32,0.7129629629629632,0.09772423025435073,0.22252747252747251,0.6390977443609023,0.46218487394957997,0.4504504504504505,0.367816091954023
219,Notre Dame,ACC,0.3664596273291929,0.6239130434782607,0.44772117962466496,0.5783132530120483,0.31746031746031755,0.487603305785124,0.3764705882352941,0.5147058823529411,0.32592592592592595,0.25988700564971756,0.38081395348837216,0.6166666666666667,0.49333333333333335,0.617283950617284,0.9196787148594378,0.5631868131868131,0.6616541353383458,0.6302521008403361,0.5045045045045045,0.6197318007662835
220,Oakland,Horz,0.31055900621118004,0.5326086956521741,0.5630026809651474,0.4819277108433737,0.4365079365079364,0.6735537190082644,0.37254901960784315,0.5220588235294117,0.4222222222222223,0.6271186440677967,0.31686046511627913,0.16666666666666669,0.08000000000000002,0.5308641975308643,0.3467202141900937,0.3489010989010989,0.29323308270676707,0.4579831932773115,0.6486486486486487,0.3710089399744572
221,Ohio,MAC,0.7142857142857144,0.5086956521739132,0.5790884718498659,0.6807228915662651,0.19047619047619058,0.25206611570247917,0.44313725490196076,0.5808823529411762,0.5407407407407407,0.42937853107344637,0.566860465116279,0.2833333333333333,0.28,0.6265432098765433,0.7215528781793842,0.5054945054945055,0.6240601503759398,0.7352941176470589,0.5825825825825826,0.25798212005108556
222,Ohio St.,B10,0.5093167701863353,0.7608695652173914,0.3163538873994636,0.6867469879518073,0.24603174603174593,0.4628099173553718,0.5333333333333332,0.30882352941176494,0.4666666666666668,0.5141242937853108,0.6686046511627906,0.3666666666666667,0.4,0.425925925925926,0.4096385542168675,0.5934065934065934,0.7593984962406015,0.6638655462184873,0.5105105105105106,0.8358876117496807
223,Oklahoma,SEC,0.6024844720496896,0.791304347826087,0.3538873994638072,0.7710843373493974,0.38095238095238104,0.35950413223140487,0.6823529411764706,0.49264705882352944,0.5629629629629631,0.5819209039548023,0.5494186046511627,0.48333333333333334,0.5066666666666667,0.6296296296296298,0.32797858099062915,0.6291208791208791,0.774436090225564,0.8571428571428577,0.6366366366366367,0.84514687100894
224,Oklahoma St.,B12,0.7826086956521738,0.5456521739130438,0.3726541554959786,0.3734939759036142,0.5238095238095238,0.5454545454545453,0.7607843137254902,0.6691176470588234,0.7481481481481482,0.45197740112994356,0.5610465116279071,0.43333333333333335,0.36000000000000004,0.8734567901234569,0.2396251673360107,0.7802197802197801,0.43609022556390986,0.5588235294117649,0.43243243243243246,0.7547892720306514
225,Old Dominion,SB,0.44720496894409933,0.38043478260869557,0.6139410187667562,0.12048192771084354,0.3492063492063492,0.7685950413223138,0.3411764705882352,0.5,0.40740740740740744,0.5988700564971752,0.5261627906976745,0.45,0.4666666666666667,0.3611111111111112,0.25167336010709507,0.3873626373626373,0.12030075187969924,0.5336134453781516,0.45345345345345334,0.25
226,Oral Roberts,Sum,0.5217391304347831,0.4391304347826088,0.8096514745308312,0.47590361445783147,0.30158730158730174,0.19834710743801653,0.5019607843137255,0.7794117647058818,0.251851851851852,0.6610169491525424,0.6191860465116279,0.26666666666666666,0.25333333333333335,0.47222222222222227,0.4431057563587684,0.4642857142857142,0.5789473684210527,0.710084033613446,0.7507507507507509,0.3831417624521073
227,Oregon,B10,0.5465838509316763,0.7391304347826086,0.24128686327077764,0.608433734939759,0.2936507936507936,0.5289256198347106,0.4392156862745098,0.34558823529411775,0.5259259259259261,0.44067796610169485,0.3139534883720931,0.75,0.6266666666666667,0.4567901234567901,0.5421686746987951,0.7362637362637362,0.5488721804511281,0.7268907563025211,0.5375375375375375,0.8295019157088123
228,Oregon St.,WCC,0.304347826086957,0.7304347826086957,0.5201072386058985,0.7530120481927711,0.32539682539682546,0.5785123966942148,0.6549019607843136,0.49264705882352944,0.45185185185185195,0.3502824858757063,0.4476744186046511,0.5833333333333334,0.45333333333333337,0.34567901234567905,0.28915662650602414,0.39835164835164827,0.736842105263158,0.8361344537815132,0.4564564564564564,0.4061302681992337
229,Pacific,WCC,0.47204968944099424,0.4086956521739131,0.6487935656836461,0.3614457831325302,0.5396825396825397,0.4545454545454545,0.4156862745098038,0.6470588235294117,0.36296296296296293,0.384180790960452,0.5872093023255813,0.4666666666666667,0.48000000000000004,0.2438271604938272,0.04685408299866131,0.3681318681318681,0.22556390977443597,0.6050420168067232,0.5135135135135134,0.454661558109834
230,Penn,Ivy,0.49689440993788825,0.46304347826086967,0.7345844504021448,0.43975903614457845,0.3095238095238094,0.3760330578512395,0.26274509803921564,0.6323529411764706,0.2148148148148149,0.4689265536723164,0.2587209302325582,0.4166666666666667,0.3866666666666667,0.580246913580247,0.6265060240963854,0.4148351648351648,0.4436090225563909,0.4495798319327733,0.7117117117117118,0.3317369093231162
